"","V180","V35","V8","V143","V209","V151","V249","V74_HK","V16","V79","V236","V193","V81","WEIGHT1A","V164","V150","V118","V47","V213G","I_WOMPOL","V256","V145","V43_16","V43_08","RELATIVISM","V183","V220","V254","V72","V7_CO","V43_24","V219","V43_23","V221","V198","WEIGHT2A","V69","V57","V56","V159","V105","V28","V259","WEIGHT4B","V169","V71","V208","V257C","V48","V210","V42","V253CS","WEIGHT1B","I_TRUSTCOURTS","V12","V213N","V41","V192","EQUALITY","V204","V213H","V168","I_WOMJOB","V257B","V59","V142","V43_03","I_TRUSTPOLICE","V239","V91","V129","V263","V132","V32","V43_12","V213A","V43","V108","V89","V114","V19","V245","V144","WEIGHT2B","V4","V252B","V251","V121","V68","V213L","V39","V21","V133","V97","V202","V33","WEIGHTB","I_HOMOLIB","V157","V194","I_AUTHORITY","I_NATIONALISM","DEFIANCE","I_DEVOUT","COW","V116"
"644",1,2,1,3,1,2,-3,-4,1,1,1941,1,5,1,3,4,3,4,-4,0.660000026226044,-4,3,-4,-4,0,2,1,1,3,-4,-4,1,-4,-1,1,1,1,1,4,9,3,0,1,1,5,1,1,-4,2,3,2,-1,1,0.330000013113022,1,-4,2,9,0.773333013057709,7,-4,1,1,-4,2,3,-4,0.330000013113022,18,8,3,2,2,0,-4,-4,-4,3,1,5,2,-3,3,1,1,-4,2,6,6,-4,2,1,2,3,3,0,1,0.222222000360489,10,3,0.5,0,0.5,1,349,3
"645",3,2,1,3,1,1,-3,-4,1,1,1970,1,4,1,4,4,7,5,-4,0.660000026226044,8000,3,-4,-4,0.333332985639572,3,2,3,4,-4,-4,2,-4,-2,2,1,1,2,0,9,3,0,1,1,4,3,1,-4,1,2,2,-4,1,1,2,-4,2,9,0.773333013057709,10,-4,1,1,-4,-1,4,-4,1,22,9,3,-4,4,0,-4,-4,-4,1,4,8,1,2,4,1,1,-4,2,7,1,-4,2,2,4,2,1,-5,1,0,9,2,0.5,0,0.166666999459267,0,530,6
"646",1,1,1,1,2,1,-3,-4,2,1,1959,1,4,1,3,4,3,8,-4,0.330000013113022,220,3,-4,-4,0.333332985639572,2,1,1,3,-4,-4,2,-4,5,2,1,1,1,3,5,3,1,0.506453275680542,1,4,1,3,-4,2,2,1,-4,1,0.660000026226044,1,-4,1,5,0.443332999944687,10,-4,2,1,-4,2,3,-4,0.330000013113022,18,10,2,-4,1,1,-4,-4,-4,1,2,5,1,3,1,1,1,-4,2,4,4,-4,2,1,2,2,1,-2,1,0,5,3,0,0.330000013113022,0.109999999403954,0,560,1
"647",-4,2,-4,2,1,2,1,-4,1,1,-4,1,-4,0.660000026226044,2,2,1,8,-4,0.660000026226044,-4,2,-4,-4,0.0780000016093254,-4,-4,-4,2,2,-4,-4,-4,-4,1,0.660000026226044,-4,-4,-4,-4,-4,0,1,0.660000026226044,-4,4,1,-4,-4,2,-4,170002,1,1,2,-4,2,10,0.783100008964539,6,-4,-4,1.77964904969252e-43,-4,1,2,-4,0,12,10,3,-4,2,0,-4,2,-4,-4,-4,7,1,-4,2,0.660000026226044,-4,4,4,1,-4,-4,2,1,2,1,5,0,0.8299999833107,0.444444000720978,-4,-4,0,0,0.202000007033348,1.77964904969252e-43,100,10
"648",2,2,2,3,2,3,-2,-4,1,1,1973,2,4,1,3,4,5,8,-4,0,1230,2,-4,-4,1,1,-1,2,-1,-4,-4,-1,-4,10,10,1,3,1,2,9,2,0,1,0.660000026226044,5,3,10,-4,2,3,2,-4,1,0.660000026226044,2,-4,2,4,0.666666984558105,9,-4,4,1,891032,2,3,-4,0.660000026226044,-1,8,3,-4,3,0,-4,-4,-4,1,2,5,1,3,-2,1,1,-4,2,6,-2,-4,2,2,2,3,10,-2,0.915000021457672,1,-1,4,0,0.330000013113022,0.219999998807907,0.330000013113022,345,4
"649",1,2,2,1,1,1,-3,-4,1,1,1972,1,2,1,1,1,8,9,-4,0.660000026226044,220,4,-4,-4,1,1,1,1,2,-4,-4,1,-4,5,7,1,1,1,1,9,2,1,4.8750696182251,1,1,3,9,-4,3,1,2,-4,1,0,2,-4,2,8,0.330000013113022,3,-4,3,0,-4,1,2,-4,0,18,3,1,-4,1,1,-4,-4,-4,1,2,9,1,8,3,1,1,-4,1,9,8,-4,2,1,1,1,9,-2,1,0.888889014720917,9,2,0,0,0,0,560,9
"650",1,2,2,2,3,2,1,-4,1,1,1986,1,6,1,3,4,2,7,-4,0.330000013113022,330,2,-4,-4,0,2,1,1,4,-4,-4,2,-4,10,1,1,3,2,0,6,1,0,1,1,4,2,1,-4,4,3,2,484028,1,1,2,-4,2,1,0.77666699886322,6,-4,1,1,-4,1,4,-4,1,24,5,3,1,2,0,-4,2,2,4,5,3,2,-3,2,1,1,3,1,10,10,-4,2,2,2,3,10,0,1,1,10,5,0.5,0.660000026226044,0.496666997671127,0.330000013113022,70,4
"651",3,2,1,4,2,1,1,-4,2,1,1985,1,5,1,4,2,7,7,-4,0.660000026226044,404,4,-4,-4,0,3,1,3,3,-4,-4,2,-4,6,1,1,2,1,0,10,3,0,1,1,4,1,1,-4,1,2,2,-4,1,1,1,-4,2,8,0.773333013057709,10,-4,2,1,-4,2,4,-4,1,20,3,3,-4,4,1,-4,-4,-4,1,5,7,2,-3,4,1,1,-4,-1,6,7,-4,2,2,4,3,1,-5,1,0,9,3,0.5,0.330000013113022,0.27666699886322,0,530,8
"652",-2,2,1,-2,1,1,1,-4,1,1,1979,1,1,1,3,3,1,6,-4,0.330000013113022,1400,3,-4,-4,0.333332985639572,1,2,1,3,-4,-4,2,-4,9,1,1,3,1,-5,10,3,0,1,1,-2,2,4,-4,1,1,2,-4,1,0.330000013113022,2,-4,1,10,0.219999998807907,10,-4,1,0,-4,2,3,-4,0.330000013113022,-2,9,4,-4,2,0,-4,-4,2,2,2,-2,1,3,-2,1,1,-4,2,3,4,2,2,2,3,1,-4,-2,0.915000021457672,1.77964904969252e-43,10,3,0,0,0,0,600,3
"653",3,2,1,2,1,1,1,-4,1,1,1975,-1,3,1,3,3,4,5,-4,0.660000026226044,-4,2,-4,-4,0.666666984558105,3,1,2,4,-4,-4,1,-4,5,3,1,1,1,1,6,-1,0,1,1,4,3,1,-4,1,3,2,-4,1,0.330000013113022,1,-4,1,10,0.773333013057709,5,-4,1,1,-4,1,2,-4,0.330000013113022,23,3,2,-4,2,0,-4,-4,2,2,2,5,2,8,2,1,1,-4,2,4,4,-4,2,2,4,2,1,0,1,0,10,2,0.5,0,0.27666699886322,0.330000013113022,372,6
"654",3,2,2,4,2,1,-4,-4,1,1,1979,2,5,1,2,4,5,3,-4,1,-4,3,-4,-4,0,3,1,2,2,-4,-4,1,-4,7,1,1,3,1,0,9,2,0,0.988200008869171,1,5,3,1,-4,1,4,2,-4,1,0.330000013113022,1,-4,2,3,1,3,-4,1,1,724015,1,4,-4,0.660000026226044,24,3,-1,-4,4,0,-4,-4,-4,-4,3,3,2,1,4,1,2,-4,2,3,6,-4,2,2,3,3,10,0,1,1,8,5,0,0.330000013113022,0.219999998807907,0.330000013113022,230,5
"655",2,2,1,4,1,2,-3,-4,1,1,1972,1,4,1,2,2,6,8,-4,0.660000026226044,1400,2,-4,-4,1,-2,2,3,3,-4,-4,3,-4,8,10,1,1,1,1,7,1,0,0.425323992967606,1,3,1,6,-4,2,1,2,-4,1,0.660000026226044,1,-4,2,7,0.330000013113022,2,-4,1,0,-4,1,4,-4,0.660000026226044,24,10,-2,-4,1,0,-4,-4,-4,1,1,5,1,1,4,1,1,-4,2,1,8,-4,2,2,2,3,6,-4,1,0.555555999279022,4,1,0,0,0,0,369,6
"656",1,2,1,2,2,1,-3,-4,1,1,1946,2,5,1,1,4,7,8,-4,1,-4,2,-4,-4,0,2,1,1,4,-4,-4,1,-4,4,1,1,3,1,0,2,3,0,1,1,2,2,1,-4,2,1,2,3,1,0.330000013113022,1,-4,2,1,0.833333015441895,2,-4,5,0.5,-4,1,3,-4,0.330000013113022,24,8,2,-4,4,1,-4,-4,2,2,1,6,2,8,2,1,1,-4,1,7,7,-4,2,1,4,3,9,1,1,0.888889014720917,2,5,1,0.330000013113022,0.77666699886322,1,385,3
"657",1,2,1,-1,2,2,-3,-4,2,1,1982,2,2,1,2,3,8,6,-4,0.330000013113022,-4,-1,-4,-4,0.333332985639572,1,1,3,3,-4,-4,1,-4,8,1,1,1,1,2,9,-1,0,1,1,4,1,3,-4,2,2,2,-4,1,0.660000026226044,1,-4,2,10,0.219999998807907,9,-4,1,0,-4,2,-1,-4,0.660000026226044,23,5,4,-4,2,0,-4,-4,2,4,1,-1,2,1,-1,1,1,-4,2,10,6,-4,2,2,3,3,1,0,1,0,8,2,0,0.330000013113022,0.109999999403954,0,372,8
"658",2,2,1,2,2,-4,-3,-4,2,1,1970,1,1,1,-4,-4,1,6,-4,0,220,2,-4,-4,1,3,1,2,1,-4,-4,2,-4,-4,3,1,1,1,2,9,3,2,1,1,3,3,1,-4,2,2,2,-4,1,0.330000013113022,2,-4,2,10,0.333332985639572,10,-4,1,1,-4,1,2,-4,0.330000013113022,9,-1,2,-4,-4,0,-4,-4,-4,1,1,-1,2,2,2,1,1,-4,-2,3,2,-4,2,1,1,-1,1,-4,1,0,6,2,0,0.330000013113022,0.330000013113022,0.660000026226044,517,5
"659",1,2,1,2,1,1,1,-4,1,1,1980,-4,1,1,1,4,7,4,-4,0.330000013113022,502,2,-4,-4,0.333332985639572,1,1,1,3,-4,-4,1,-4,8,1,1,1,1,2,9,3,1,1,1,-4,1,1,-4,2,2,2,-4,1,0.330000013113022,2,-4,2,8,0.77666699886322,10,-4,-4,1,-4,2,1,-4,0.330000013113022,18,7,3,2,1,1,-4,-4,-4,2,2,-1,2,-3,1,1,1,-4,2,7,2,-4,2,1,2,3,1,-4,1,0,8,2,0,0,0.109999999403954,0.330000013113022,452,7
"660",1,1,2,1,1,2,1,-4,2,1,1958,1,-2,1,2,3,2,9,-4,0,651,2,-4,1,1,1,-4,3,3,-4,-4,-4,-4,-4,1,1,4,1,6,3,2,0,1,1,-4,1,1,364000,1,2,-4,-4,1,0.330000013113022,1,2,1,5,0.109999999403954,8,-4,-4,0,364004,2,3,-4,0.330000013113022,12,-4,-4,-4,1,0,-4,-4,-4,1,-2,-4,1,4,2,1,1,-4,2,5,5,-4,1,2,2,-4,2,-4,1,0.111111000180244,4,2,0.5,0,0.27666699886322,0.330000013113022,630,2
"661",1,2,1,2,1,1,1,-4,1,1,1977,1,2,1,2,4,6,9,-4,0.330000013113022,220,2,-4,-4,1,2,1,2,2,-4,-4,1,-4,8,3,1,1,1,2,6,2,1,1,1,3,3,3,-4,2,2,2,-4,1,0.330000013113022,2,-4,2,10,0.610000014305115,4,-4,1,0.5,-4,3,2,-4,0.330000013113022,23,8,2,-4,1,0,-4,-4,-4,2,1,-5,2,3,1,1,1,-4,1,1,6,-4,2,2,2,1,2,-4,1,0.111111000180244,10,3,0.5,0,0.27666699886322,0.330000013113022,551,6
"662",1,2,2,2,3,1,-3,-4,1,1,1979,1,3,1,2,4,5,4,-4,0.660000026226044,1400,2,-4,-4,0.333332985639572,2,1,2,3,-4,-4,1,-4,5,5,1,1,2,0,10,3,0,1.27680838108063,1,5,1,1,-4,1,1,2,-4,1,1,1,-4,2,10,0.886667013168335,3,-4,1,1,-4,1,3,-4,0.330000013113022,24,6,4,-4,3,0,-4,-4,-4,3,5,6,2,8,3,1,2,-4,1,4,4,-4,2,2,2,1,10,0,1,1,10,3,0.5,0.660000026226044,0.496666997671127,0.330000013113022,155,1
"663",1,2,1,3,1,3,-3,-4,2,1,1957,1,-4,1,3,3,10,-4,-4,0,725,-4,-4,-4,0.333332985639572,1,-4,1,2,-4,-4,-4,-4,-4,1,1,1,2,4,-4,1,-4,1.17370891571045,1,-4,1,-4,-4,4,-4,-4,2,1,1.77964904969252e-43,1,-4,-4,10,0.666666984558105,7,-4,-4,1,-4,1,2,2,0.660000026226044,35,-4,-4,-4,3,-4,-4,-4,-4,-4,-4,1,2,-4,3,1,1,2,1,-4,10,-4,-4,2,3,3,6,-4,1,0.555555999279022,-4,1,0,0,0,0,90,10
"664",2,2,2,2,2,2,-4,-4,1,-4,1973,2,6,0.660000026226044,2,4,4,7,-4,1,-4,2,-4,-4,0.666666984558105,3,2,-4,3,-4,-4,2,-4,6,3,1,3,2,0,7,3,0,0.708707988262177,1,5,4,1,7562520,4,2,2,756019,1,0.330000013113022,1,-4,2,2,1,1,-4,1,1,-4,1,3,-4,0.330000013113022,22,-4,2,-4,3,0,-4,-4,2,4,5,3,2,9,2,1,1,-4,3,7,7,-4,2,2,2,2,10,-2,1,1,7,-4,1.77964904969252e-43,0.330000013113022,0.373270004987717,0.330000013113022,225,3
"665",3,-4,2,4,1,1,-3,-4,2,1,1948,1,4,1,-4,4,3,3,-4,0.330000013113022,-4,2,-4,-4,1,1,2,3,3,-4,-4,2,-4,4,3,1,1,1,5,8,3,0,1.62176597118378,1,3,1,-4,-4,2,2,-4,-4,1,1.77964904969252e-43,1,1,-4,10,0.330000013113022,NA,-4,1,0,-4,2,4,-4,1.77964904969252e-43,-2,7,2,2,-4,0,-4,-4,-4,2,1,4,1,-3,3,1,1,-4,4,6,4,-4,-4,1,3,3,-4,0,0.915000021457672,1.77964904969252e-43,7,-4,0,0,0.109999999403954,0.330000013113022,651,6
"666",1,2,1,1,1,1,-5,-4,1,1,1948,1,5,1,2,4,5,10,-4,0.660000026226044,1400,1,-4,-4,0,1,1,1,1,-4,-4,1,-4,5,2,1,1,1,1,10,2,0,0.443188160657883,1,4,4,1,-4,2,2,2,-4,1,1,1,-4,2,10,0.773333013057709,10,-4,1,1,-4,2,1,-4,1,17,2,3,-4,4,0,-4,-4,-4,1,1,6,2,8,1,1,1,-4,2,8,8,-4,2,2,4,3,1,-2,1,0,5,4,0,0,0.109999999403954,0.330000013113022,560,2
"667",2,2,1,4,2,2,-3,-4,1,1,1978,1,6,1,1,3,9,9,3,0.660000026226044,220,4,-4,-4,1,1,1,1,2,-4,-4,2,-4,-4,3,1,1,1,2,5,1,1,2.8734872341156,1,-2,1,4,-4,2,1,2,124004,1,0.330000013113022,2,-4,2,10,0.773333013057709,8,3,-2,1,-4,1,4,2,0.330000013113022,-2,4,2,-4,2,1,-4,-4,-4,1,1,5,2,1,4,1,1,-4,1,5,9,-4,2,1,2,3,4,1,1,0.333332985639572,9,3,0,0.330000013113022,0.219999998807907,0.330000013113022,20,6
"668",1,2,2,1,1,-4,-3,-4,1,1,1939,1,5,1,-4,-4,4,10,-4,1.77964904969252e-43,220,1,-4,-4,0,1,1,1,4,-4,-4,1,-4,-4,1,1,1,1,0,7,1,0,1,1,3,1,1,-4,2,2,2,-4,1,0,2,-4,2,10,1.77964904969252e-43,10,-4,1,1.77964904969252e-43,-4,2,3,-4,0,12,-1,3,-4,-4,0,-4,-4,-4,1,2,-1,2,8,2,0.660000026226044,1,-4,1,8,4,-4,2,1,1,3,1,-4,0.915000021457672,0,9,4,0,0,0.109999999403954,0.330000013113022,517,-1
"669",-4,2,2,2,2,3,-4,-4,1,1,1979,-4,6,1,-4,2,5,5,-4,1,1400,2,-4,-4,0,-4,-4,2,3,-4,-4,-4,-4,-4,10,1,3,-4,0,3,-4,0,1.12401568889618,1,-4,2,1,-4,3,-4,1,250034,1,1,1,-4,2,2,0.833333015441895,2,-4,-4,0.5,-4,2,3,-4,1,23,-4,2,-4,3,0,-4,-4,-4,-4,2,5,2,7,2,1,1,-4,-4,5,10,-4,2,1,3,3,8,0,1,0.777778029441833,8,-4,0,0.330000013113022,0.109999999403954,0,220,1
"670",-5,2,1,2,2,1,1,-4,1,-5,1983,1,2,1,2,1,7,10,-4,0.660000026226044,670,1,-4,-4,0,1,1,1,3,-4,-4,1,-4,10,1,1,1,2,1,10,2,1,1,1,4,1,1,-4,2,1,2,-4,1,0.330000013113022,2,-4,1,10,0.773333013057709,10,-4,1,1,-4,2,2,-4,0.330000013113022,16,10,2,-4,2,1,-4,-4,1,4,1,-2,1,1,2,1,1,-4,2,10,5,-4,2,1,2,3,1,0,1,0,10,1,1,0.330000013113022,0.443332999944687,0,850,7
"671",1,2,1,3,1,1,-3,-4,2,1,1927,1,6,1,3,3,1,7,-4,1,522,3,-4,-4,0,1,1,-2,3,-4,-4,1,-4,1,1,1,2,1,8,1,1,1,1.14490759372711,1,4,1,1,76027,4,1,2,-4,1,1,1,-4,2,10,0.666666984558105,10,-4,1,0,76007,1,3,-4,0,16,9,1,-4,1,0,-4,1,-4,3,1,10,1,-3,3,1,1,-4,2,9,9,-4,2,1,2,3,1,0,1,0,1,1,0,0,0,0,140,1
"672",1,2,2,2,1,1,-3,-4,1,1,1947,1,4,1,2,4,8,3,-4,0.330000013113022,-4,2,-4,-4,0,2,1,1,2,-4,-4,1,-4,5,1,1,1,1,0,10,-1,0,0.919839322566986,1,3,1,1,-4,2,4,2,-4,1,0,1,-4,2,8,0.219999998807907,10,-4,4,0,-4,2,1,2,0.330000013113022,-2,10,4,-4,1,0,-4,-4,-4,3,2,3,1,6,3,1,1,-4,2,2,7,-4,1,2,2,2,1,0,1,0,8,1,0,0,0.109999999403954,0.330000013113022,255,9
"673",1,2,1,2,1,2,-2,-4,2,1,1977,1,1,1,2,3,6,8,-4,1,1230,2,-4,-4,1,1,2,2,3,-4,-4,2,-4,9,4,1,1,2,1,9,2,0,1,1,1,1,10,-4,1,1,2,-4,1,0.330000013113022,1,-4,2,8,1,1,-4,3,1,891010,1,3,-4,0.330000013113022,21,9,2,-4,2,0,-4,-4,-4,1,2,8,2,3,2,1,1,-4,3,7,6,-4,2,1,2,3,4,-2,1,0.333332985639572,9,4,0.5,0,0.166666999459267,0,345,6
"674",-4,2,1,2,1,1,-4,6,2,2,1963,-4,-4,1,2,4,1,-4,-4,0.660000026226044,-4,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,0.660000026226044,-4,-2,2,-4,2,0,1,0.660000026226044,-4,-4,-4,-4,-4,-4,-4,3,1,1.77964904969252e-43,2,-4,-4,-2,0.553332984447479,9,-4,-4,0,-4,2,4,-4,0,-4,-4,-4,-4,1,-4,-4,-4,-4,-4,-4,2,2,-4,-2,1,1,-4,3,-4,6,-4,-4,2,1,-4,1,0,0.915000021457672,0,-4,-4,0,0,0.109999999403954,0.330000013113022,714,4
"675",2,2,1,2,1,1,1,-4,1,2,1984,2,2,1,2,1,5,2,-4,0.660000026226044,220,-1,-4,-4,0,-2,1,2,1,-4,-4,1,-4,-1,3,1,3,1,1,4,3,1,1.18176126480103,1,1,2,1,-4,2,2,2,-4,1,0,1,-4,2,10,0.886667013168335,10,-4,3,1,-4,1,-1,-4,0.330000013113022,17,10,4,-4,-1,0,-4,-4,-4,3,3,8,1,-3,-1,1,1,-4,3,8,1,-4,2,1,2,3,3,-2,0.915000021457672,0.222222000360489,-1,4,0.5,0,0.166666999459267,0,560,7
"676",2,2,1,2,1,2,1,-4,1,1,1987,1,6,1,3,2,8,5,-4,0.660000026226044,1400,1,-4,-4,0.666666984558105,3,1,1,2,-4,-4,2,-4,8,4,1,3,1,0,10,2,0,0.87187647819519,1,3,4,1,-4,4,2,2,7,1,0.330000013113022,2,-4,2,10,0.60666698217392,10,-4,4,0.5,-4,1,3,-4,0.330000013113022,19,7,3,-4,2,0,-4,-4,-4,2,1,5,1,-3,2,1,1,-4,1,7,7,-4,2,1,4,3,1,0,1,0,10,3,0,0,0.109999999403954,0.330000013113022,290,6
"677",-4,2,1,2,1,1,-4,-4,2,1,1961,-4,1,1,-4,4,1,10,-4,0,1220,1,-4,-4,1,-4,-4,1,3,-4,-4,-4,-4,-4,3,0.660000026226044,1,-4,1,5,-4,2,1.13499665260315,1,-4,1,3,-4,3,-4,2,643039,1,1,1,-4,2,2,0.553332984447479,8,-4,-4,1,-4,3,2,-4,1,-1,-4,2,-4,2,0,-4,-4,-4,-4,1,-4,2,6,2,1,1,-4,-4,9,10,-4,1,2,2,2,1,-4,1,0,10,-4,0,0,0,0,365,7
"678",3,-5,1,3,2,3,-3,-4,2,1,1957,1,3,1,3,4,10,7,-4,0.660000026226044,320,4,-4,-4,0.666666984558105,1,3,1,1,-4,-4,2,-4,8,1,1,1,1,0,4,3,0,0.0737908259034157,1,3,2,3,-4,2,1,-2,-4,1,0.660000026226044,1,-4,-2,7,0.886667013168335,9,-4,4,1,-4,2,4,-4,0.660000026226044,17,3,3,-4,3,2,-4,-4,-4,1,4,9,1,5,3,1,1,-4,3,1,6,-4,-5,1,4,3,2,-2,1,0.111111000180244,1,2,0,0.330000013113022,0.219999998807907,0.330000013113022,560,5
"679",1,2,1,-1,1,1,2,-4,1,1,1950,2,5,1,1,1,-1,8,-4,0.660000026226044,220,1,-4,-4,1,1,1,2,3,-4,-4,1,-4,8,1,1,2,1,1,10,-1,2,0.110797040164471,1,3,1,1,-4,1,1,2,-4,1,0.330000013113022,2,-4,2,10,0.886667013168335,10,-4,5,1,-4,2,3,-4,1,-1,10,2,-4,2,0,-4,-4,-4,1,1,8,1,9,-1,1,1,-4,1,-1,6,-4,2,2,1,3,2,-2,1,0.111111000180244,-1,3,0,0,0.109999999403954,0.330000013113022,560,6
"680",3,2,1,3,1,2,-3,-4,1,1,1976,1,6,1,3,4,10,7,-4,0.660000026226044,320,2,-4,-4,0,3,1,1,4,-4,-4,1,-4,7,1,1,1,1,1,1,2,0,1,1,4,2,1,-4,1,2,2,484024,1,0.330000013113022,1,-4,2,10,0.773333013057709,NA,-4,1,1,-4,1,3,-4,0.660000026226044,18,7,3,1,3,0,-4,2,2,2,1,8,2,1,2,1,1,4,2,10,9,-4,2,1,3,3,-1,0,0.915000021457672,1.77964904969252e-43,3,4,0,0,0.109999999403954,0.330000013113022,70,10
"681",2,2,1,3,2,1,-3,-4,1,1,1953,1,2,1,4,4,7,4,-4,0.330000013113022,790,2,-4,-4,1,3,1,1,4,-4,-4,2,-4,3,7,1,1,1,1,9,2,0,1,1,3,1,8,-4,1,2,2,-4,1,0.660000026226044,2,-4,2,5,0.663332998752594,3,-4,2,1,-4,3,3,-4,0.660000026226044,-1,5,3,-4,2,0,-4,-4,2,1,3,8,2,7,3,1,1,-4,1,5,7,-4,2,2,2,3,5,0,1,0.444444000720978,8,4,1,0.330000013113022,0.553332984447479,0.330000013113022,359,8
"682",1,1,1,2,1,-1,-3,-4,2,1,1960,1,2,1,1,-1,-1,-1,-4,0.330000013113022,220,2,-4,-4,0,1,1,1,4,-4,-4,1,-4,-1,1,1,1,-1,1,-1,1,2,0.0949530601501465,1,5,2,1,-4,2,1,1,-4,1,0.330000013113022,1,-4,2,-1,0.386667013168335,10,-4,2,0.5,-4,1,1,-4,0,14,10,2,-4,1,2,-4,-4,-4,-1,2,-1,1,-1,2,1,1,-4,-1,-1,-1,-4,2,1,2,3,1,-2,1,0,-1,1,0,0,0,0,560,-1
"683",-1,2,2,-1,2,-1,1,-4,2,1,1954,-4,-1,0.660000026226044,-1,-1,1,-1,-4,0,80,-1,-4,-4,0,-1,-1,2,-1,-4,-4,-1,-4,-1,1,0.660000026226044,-1,1,2,-1,1,0,0.409317672252655,0.660000026226044,-1,-1,1,156042,-1,-1,2,-4,1,0.660000026226044,1,-4,2,3,0.462999999523163,6,-4,-1,1.77964904969252e-43,156421,-1,-1,-4,0.330000013113022,-1,-1,4,-4,1,0,-4,-4,2,4,-1,-4,2,1,-1,0.660000026226044,1,-4,1,-1,4,-4,2,2,2,-1,-1,0,0.745000004768372,1.77964904969252e-43,-1,-4,1.77964904969252e-43,0.330000013113022,1.77964904969252e-43,1.77964904969252e-43,710,-1
"684",-1,1,1,3,2,-1,2,-4,1,3,1970,1,4,1,2,4,6,7,-4,0.660000026226044,220,3,-4,-4,1,1,1,2,1,-4,-4,2,-4,8,4,1,3,2,0,5,4,0,1,1,3,4,6,-4,-2,2,2,-4,1,0.660000026226044,1,-4,1,7,0.330000013113022,5,-4,1,0,-4,3,3,-4,0.660000026226044,19,5,2,-4,2,0,-4,-4,-4,3,3,8,1,8,2,1,1,-4,2,5,6,-4,1,2,3,3,6,-4,1,0.555555999279022,5,2,0.5,0.330000013113022,0.496666997671127,0.660000026226044,551,6
"685",2,1,1,1,1,1,-3,-4,1,1,1974,1,1,1,1,1,1,10,-4,1,-4,4,-4,-4,0.333332985639572,3,2,1,4,-4,-4,2,-4,10,10,0.660000026226044,1,1,0,10,1,0,0.306430757045746,1,3,1,1,-4,1,2,1,400103,1,0.660000026226044,2,1,1,10,0.333332985639572,10,-4,1,0,-4,2,1,-4,0,17,1,3,-4,1,0,-4,-4,1,1,4,-2,1,10,4,1,1,-4,2,1,6,-4,1,2,1,3,1,0,1,0,1,4,0,0,0,0,663,10
"686",3,2,1,3,1,1,-5,-4,1,1,1966,1,2,1,3,4,3,6,-4,0.660000026226044,1400,2,-4,-4,1,3,1,1,1,-4,-4,1,-4,9,2,1,1,1,2,9,3,0,0.276992589235306,1,1,3,2,-4,1,1,2,-4,1,0.660000026226044,1,-4,2,9,0.773333013057709,9,-4,5,1,-4,2,2,-4,0.660000026226044,22,9,2,-4,3,0,-4,-4,-4,2,2,7,2,3,3,1,1,-4,1,8,9,-4,2,2,3,3,2,-2,1,0.111111000180244,9,2,0.5,0,0.27666699886322,0.330000013113022,560,7
"687",-4,2,3,3,-5,2,-4,-4,1,-2,1956,-4,3,0.660000026226044,-4,4,1,-1,-4,0.660000026226044,-4,3,-4,-4,0.49099999666214,-4,-4,1,2,-4,-4,-4,-4,-4,-5,0.660000026226044,3,-4,0,6,-4,0,0.81099534034729,1,-4,4,1,-4,-5,-4,2,528032,1,1.77964904969252e-43,1,-4,2,-5,0.773333013057709,4,-4,-4,1,-4,3,3,-4,0.660000026226044,18,-4,-5,-4,3,0,-4,-4,-4,-4,4,3,2,-3,-5,1,1,-4,-4,1,7,-4,2,2,4,1,10,0,1,1,10,-4,1.77964904969252e-43,1.77964904969252e-43,1.77964904969252e-43,1.77964904969252e-43,210,1
"688",-4,2,1,1,2,1,-4,-4,1,1,1987,-4,4,1,-4,1,10,7,-4,0.660000026226044,-4,1,-4,-4,0,-4,-4,1,1,-4,-4,-4,-4,-4,9,0.660000026226044,2,-4,0,10,-4,0,1.29999256134033,1,-4,3,1,-4,1,-4,2,528032,1,0.660000026226044,1,-4,2,9,0.773333013057709,4,-4,-4,1,-4,1,3,-4,0.330000013113022,18,-4,3,-4,3,1,-4,-4,-4,-4,5,6,2,10,1,1,1,-4,-4,9,8,-4,2,1,2,-1,10,0,1,1,1,-4,0,0.330000013113022,0.219999998807907,0.330000013113022,210,7
"689",2,2,1,1,2,2,2,-4,1,1,1952,1,1,1,3,1,3,3,-4,0.660000026226044,80,1,-4,-4,1,1,2,3,3,-4,-4,2,-4,10,5,1,1,1,1,5,2,0,1,1,2,1,2,-4,1,1,2,-4,1,0,1,-4,2,10,0.60666698217392,2,-4,1,0.5,-4,1,4,-4,1,18,10,2,-4,3,0,-4,-4,-5,3,1,-4,1,5,1,1,1,-4,1,3,9,-4,2,2,1,3,1,-5,1,0,5,3,0.5,0.330000013113022,0.386667013168335,0.330000013113022,820,7
"690",-4,2,1,2,1,2,-4,-4,1,1,1980,-4,5,1,-4,3,5,7,-4,1,-4,2,-4,-4,0.333332985639572,-4,-4,2,4,-4,-4,-4,-4,-4,4,1,1,-4,0,4,-4,0,0.370997875928879,1,-4,1,1,-4,2,-4,2,528031,1,0.330000013113022,2,-4,2,7,1,9,-4,-4,1,-4,1,3,-4,0.330000013113022,16,-4,3,-4,2,0,-4,-4,-4,-4,5,5,1,1,3,1,1,-4,-4,7,5,-4,2,2,4,2,7,0,1,0.666666984558105,8,-4,0,0,0.109999999403954,0.330000013113022,210,4
